input_size,sweep_label,strategy_label,sweep_reuse_factor,module_group,layer,config_name,module_name,latency_cycles,latency_ms,lut,lut_percent_xcu55c,report_path,sweep_root
256,Resource RF8,Resource,8,Activation,act6,relu_config35,relu_array_ap_fixed_32u_array_ap_ufixed_8_5_4_0_0_32u_relu_config35_s,6,2.4e-05,4157,0.31886659302896414,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF8,Resource,8,Pooling,pool0,config6,pooling2d_cl_array_ap_ufixed_8u_array_ap_ufixed_8_2_4_0_0_8u_config6_s,32770,0.13108,1693,0.12986315660284733,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF8,Resource,8,Pooling,pool1,config11,pooling2d_cl_array_array_ap_ufixed_8_2_4_0_0_16u_config11_s,8194,0.032776,2689,0.20626227295041727,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF8,Resource,8,Pooling,pool2,config16,pooling2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config16_s,2050,0.0082,3685,0.28266138929798723,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF8,Resource,8,Pooling,pool3,config21,pooling2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config21_s,514,0.002056,3681,0.2823545655375552,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF8,Resource,8,Pooling,pool4,config26,pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config26_s,130,0.00052,4677,0.3587536818851252,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF8,Resource,8,Pooling,pool5,config31,pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config31_s,34,0.000136,4675,0.3586002700049092,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF8,Resource,8,Pooling,pool6,config36,pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config36_s,10,4e-05,4669,0.3581400343642612,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF8,Resource,8,GlobalPool,gap,config37,pooling2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config37_s,1,4e-06,52,0.003988708885616102,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF8,Resource,8,Dense,output_dense,config39,dense_array_ap_ufixed_32u_array_ap_fixed_22_12_5_3_0_1u_config39_s,13,5.2e-05,1367,0.10485702012763869,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF8,Resource,8,TopOverhead,top_overhead,,top_level_residual,0,0.0,12677,0.9724012027491409,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource8_RFResource8_fold0_hls_9c3f5eed_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource8_hls_9c3f5eeda556
256,Resource RF16,Resource,16,Conv,conv0,config3,conv_2d_cl_array_ap_fixed_1u_array_ap_fixed_30_13_5_3_0_8u_config3_s,2095601,8.382404,1972,0.15126411389297986,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Conv,conv1,config8,conv_2d_cl_array_ap_ufixed_8u_array_ap_fixed_24_11_5_3_0_16u_config8_s,108901,0.435604,6487,0.49759143348060875,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Conv,conv2,config13,conv_2d_cl_array_array_ap_fixed_25_12_5_3_0_24u_config13_s,27745,0.11098,14053,1.0779485763377517,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Conv,conv3,config18,conv_2d_cl_array_array_ap_fixed_25_13_5_3_0_24u_config18_s,8425,0.0337,17408,1.335297005400098,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Conv,conv4,config23,conv_2d_cl_array_array_ap_fixed_25_14_5_3_0_32u_config23_s,2601,0.010404,19708,1.5117206676485027,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Conv,conv5,config28,conv_2d_cl_array_array_ap_fixed_26_16_5_3_0_32u_config28_s,901,0.003604,31246,2.3967538046146295,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Conv,conv6,config33,conv_2d_cl_array_array_ap_fixed_26_16_5_3_0_32u_config33_s,401,0.001604,31245,2.3966770986745214,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Padding,pad_conv0,config2,zeropad2d_cl_array_ap_fixed_1u_array_ap_fixed_16_6_5_3_0_1u_config2_s,70680,0.28272,582,0.044642857142857144,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Padding,pad_conv1,config7,zeropad2d_cl_array_ap_ufixed_8u_array_ap_ufixed_8_2_4_0_0_8u_config7_s,4367,0.017468,790,0.06059769268532155,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Padding,pad_conv2,config12,zeropad2d_cl_array_array_ap_ufixed_8_2_4_0_0_16u_config12_s,1167,0.004668,587,0.04502638684339715,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Padding,pad_conv3,config17,zeropad2d_cl_array_array_ap_ufixed_8_3_4_0_0_24u_config17_s,335,0.00134,487,0.037355792832596955,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Padding,pad_conv4,config22,zeropad2d_cl_array_array_ap_ufixed_8_4_4_0_0_24u_config22_s,111,0.000444,438,0.03359720176730486,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Padding,pad_conv5,config27,zeropad2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config27_s,47,0.000188,398,0.03052896416298478,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Padding,pad_conv6,config32,zeropad2d_cl_array_array_ap_ufixed_8_5_4_0_0_32u_config32_s,27,0.000108,378,0.028994845360824743,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Activation,act0,relu_config5,relu_array_ap_fixed_8u_array_ap_ufixed_8_2_4_0_0_8u_relu_config5_s,16386,0.065544,1197,0.09181701030927836,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
256,Resource RF16,Resource,16,Activation,act1,relu_config10,relu_array_ap_fixed_16u_array_ap_ufixed_8_2_4_0_0_16u_relu_config10_s,4098,0.016392,2081,0.15962506136475207,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79/fold_0/project/cnn_small_hls_opt_img256_res256_layers7_W8A8_P50_RFResource16_RFResource16_fold0_hls_bbab2a8c_prj/solution1/syn/report/csynth.rpt,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img256/notebook_pruned_qat/res256_layers7_W8A8_P50_RFbase_resource_strategy_from_74abd8967440/hls_sweeps/RFResource16_hls_bbab2a8cfb79
